CMDLINE /tmp/weasyperf/bin/python -m weasyprint samples/odyssey/odyssey.html samples/odyssey/odyssey.pdf
MEM 1.542969 1581161069.4782
MEM 19.531250 1581161069.5789
MEM 29.511719 1581161069.6799
MEM 36.242188 1581161069.7809
MEM 38.000000 1581161069.8819
MEM 39.933594 1581161069.9829
MEM 40.789062 1581161070.0839
MEM 42.328125 1581161070.1849
MEM 44.015625 1581161070.2859
MEM 46.320312 1581161070.3869
MEM 48.570312 1581161070.4880
MEM 50.945312 1581161070.5889
MEM 53.265625 1581161070.6902
MEM 55.585938 1581161070.7909
MEM 57.531250 1581161070.8919
MEM 59.746094 1581161070.9929
MEM 61.738281 1581161071.0939
MEM 74.566406 1581161071.1949
MEM 86.843750 1581161071.2960
MEM 87.953125 1581161071.3969
MEM 92.972656 1581161071.4980
MEM 94.828125 1581161071.5989
MEM 95.593750 1581161071.7000
MEM 95.640625 1581161071.8009
MEM 95.640625 1581161071.9019
MEM 95.937500 1581161072.0029
MEM 97.906250 1581161072.1039
MEM 99.683594 1581161072.2049
MEM 101.562500 1581161072.3059
MEM 103.621094 1581161072.4069
MEM 105.367188 1581161072.5079
MEM 107.625000 1581161072.6092
MEM 109.648438 1581161072.7099
MEM 111.453125 1581161072.8113
MEM 113.437500 1581161072.9119
MEM 115.421875 1581161073.0129
MEM 117.449219 1581161073.1140
MEM 119.515625 1581161073.2149
MEM 121.558594 1581161073.3159
MEM 123.500000 1581161073.4169
MEM 125.750000 1581161073.5179
MEM 127.625000 1581161073.6189
MEM 129.425781 1581161073.7199
MEM 131.457031 1581161073.8209
MEM 133.191406 1581161073.9219
MEM 135.152344 1581161074.0229
MEM 137.109375 1581161074.1239
MEM 139.363281 1581161074.2249
MEM 141.445312 1581161074.3260
MEM 143.171875 1581161074.4268
MEM 145.488281 1581161074.5280
MEM 147.437500 1581161074.6290
MEM 149.304688 1581161074.7300
MEM 151.296875 1581161074.8309
MEM 153.394531 1581161074.9319
MEM 155.121094 1581161075.0329
MEM 157.117188 1581161075.1339
MEM 158.871094 1581161075.2349
MEM 161.078125 1581161075.3359
MEM 163.128906 1581161075.4369
MEM 165.125000 1581161075.5379
MEM 167.164062 1581161075.6389
MEM 169.175781 1581161075.7399
MEM 171.164062 1581161075.8409
MEM 173.414062 1581161075.9420
MEM 175.195312 1581161076.0429
MEM 177.433594 1581161076.1439
MEM 178.433594 1581161076.2450
MEM 180.187500 1581161076.3460
MEM 182.199219 1581161076.4469
MEM 184.054688 1581161076.5479
MEM 186.328125 1581161076.6489
MEM 188.011719 1581161076.7499
MEM 189.726562 1581161076.8510
MEM 191.457031 1581161076.9519
MEM 193.640625 1581161077.0529
MEM 195.648438 1581161077.1538
MEM 197.757812 1581161077.2549
MEM 199.515625 1581161077.3559
