CMDLINE /tmp/weasyperf/bin/python -m weasyprint samples/large/large.html samples/large/large.pdf
MEM 1.664062 1562760574.0031
MEM 24.242188 1562760574.1039
MEM 29.910156 1562760574.2049
MEM 36.765625 1562760574.3054
MEM 38.007812 1562760574.4059
MEM 39.097656 1562760574.5064
MEM 40.632812 1562760574.6073
MEM 42.117188 1562760574.7083
MEM 43.847656 1562760574.8093
MEM 45.359375 1562760574.9103
MEM 47.097656 1562760575.0114
MEM 48.609375 1562760575.1123
MEM 50.097656 1562760575.2134
MEM 51.359375 1562760575.3143
MEM 53.101562 1562760575.4153
MEM 54.617188 1562760575.5163
MEM 56.097656 1562760575.6169
MEM 57.632812 1562760575.7179
MEM 59.359375 1562760575.8189
MEM 60.859375 1562760575.9199
MEM 62.402344 1562760576.0203
MEM 63.175781 1562760576.1213
MEM 64.878906 1562760576.2223
MEM 66.371094 1562760576.3233
MEM 67.871094 1562760576.4243
MEM 69.648438 1562760576.5254
MEM 71.148438 1562760576.6263
MEM 72.640625 1562760576.7273
MEM 74.175781 1562760576.8283
MEM 75.394531 1562760576.9294
MEM 75.890625 1562760577.0304
MEM 77.656250 1562760577.1313
MEM 79.156250 1562760577.2323
MEM 80.656250 1562760577.3329
MEM 82.187500 1562760577.4339
MEM 83.917969 1562760577.5349
MEM 85.421875 1562760577.6359
MEM 86.945312 1562760577.7369
MEM 87.949219 1562760577.8374
MEM 88.722656 1562760577.9383
MEM 90.199219 1562760578.0393
MEM 91.746094 1562760578.1403
MEM 93.476562 1562760578.2413
MEM 94.976562 1562760578.3423
MEM 96.476562 1562760578.4433
MEM 98.003906 1562760578.5444
MEM 99.730469 1562760578.6449
MEM 101.265625 1562760578.7453
MEM 102.765625 1562760578.8464
MEM 102.765625 1562760578.9474
MEM 104.281250 1562760579.0479
MEM 105.746094 1562760579.1484
MEM 107.246094 1562760579.2493
MEM 109.035156 1562760579.3503
MEM 110.800781 1562760579.4513
MEM 112.171875 1562760579.5524
MEM 112.453125 1562760579.6533
MEM 112.453125 1562760579.7543
MEM 112.703125 1562760579.8553
MEM 112.855469 1562760579.9564
MEM 115.144531 1562760580.0574
MEM 117.464844 1562760580.1583
MEM 119.847656 1562760580.2594
MEM 122.167969 1562760580.3599
MEM 124.488281 1562760580.4609
MEM 127.007812 1562760580.5619
MEM 129.070312 1562760580.6624
MEM 131.660156 1562760580.7634
MEM 133.542969 1562760580.8644
MEM 133.542969 1562760580.9654
MEM 133.542969 1562760581.0664
MEM 135.347656 1562760581.1674
MEM 136.894531 1562760581.2684
MEM 138.441406 1562760581.3694
MEM 140.246094 1562760581.4704
MEM 141.792969 1562760581.5714
MEM 143.339844 1562760581.6723
MEM 145.144531 1562760581.7734
MEM 146.949219 1562760581.8744
MEM 148.496094 1562760581.9753
MEM 149.011719 1562760582.0764
MEM 150.558594 1562760582.1774
MEM 152.363281 1562760582.2784
MEM 153.652344 1562760582.3793
MEM 155.457031 1562760582.4804
MEM 157.261719 1562760582.5814
MEM 158.808594 1562760582.6823
MEM 160.640625 1562760582.7834
MEM 162.187500 1562760582.8844
MEM 163.992188 1562760582.9854
MEM 165.539062 1562760583.0863
MEM 165.796875 1562760583.1874
MEM 167.601562 1562760583.2884
MEM 169.148438 1562760583.3893
MEM 170.964844 1562760583.4904
MEM 173.542969 1562760583.5914
MEM 174.890625 1562760583.6923
MEM 176.691406 1562760583.7934
MEM 178.496094 1562760583.8950
MEM 179.847656 1562760583.9959
MEM 181.648438 1562760584.0969
MEM 183.195312 1562760584.1974
MEM 185.000000 1562760584.2980
MEM 186.546875 1562760584.3990
MEM 188.054688 1562760584.5000
MEM 188.312500 1562760584.6009
MEM 190.375000 1562760584.7014
