CMDLINE /tmp/weasyperf/bin/python -m weasyprint samples/jsonraw/jsonraw.html samples/jsonraw/jsonraw.pdf
MEM 1.609375 1581159032.3913
MEM 21.140625 1581159032.4919
MEM 30.105469 1581159032.5929
MEM 33.695312 1581159032.6939
MEM 37.218750 1581159032.7949
MEM 39.718750 1581159032.8959
MEM 50.230469 1581159032.9970
MEM 52.886719 1581159033.0979
MEM 52.886719 1581159033.1989
MEM 52.886719 1581159033.2999
MEM 52.886719 1581159033.4009
MEM 52.886719 1581159033.5020
MEM 52.886719 1581159033.6029
MEM 52.886719 1581159033.7039
MEM 52.886719 1581159033.8049
MEM 52.886719 1581159033.9059
MEM 52.886719 1581159034.0069
MEM 52.886719 1581159034.1080
MEM 52.886719 1581159034.2089
MEM 52.886719 1581159034.3099
MEM 52.886719 1581159034.4109
MEM 52.886719 1581159034.5119
MEM 52.886719 1581159034.6129
MEM 52.886719 1581159034.7140
MEM 52.886719 1581159034.8150
MEM 52.886719 1581159034.9159
MEM 52.886719 1581159035.0169
MEM 52.886719 1581159035.1179
MEM 52.886719 1581159035.2189
MEM 52.886719 1581159035.3199
MEM 52.886719 1581159035.4209
MEM 52.886719 1581159035.5220
MEM 52.886719 1581159035.6229
MEM 52.886719 1581159035.7239
MEM 52.886719 1581159035.8250
MEM 52.886719 1581159035.9260
MEM 52.886719 1581159036.0269
MEM 52.886719 1581159036.1279
MEM 52.886719 1581159036.2289
MEM 52.886719 1581159036.3299
MEM 52.886719 1581159036.4309
MEM 52.886719 1581159036.5319
MEM 52.886719 1581159036.6329
MEM 52.886719 1581159036.7339
MEM 53.132812 1581159036.8349
MEM 53.132812 1581159036.9360
MEM 53.132812 1581159037.0369
MEM 53.132812 1581159037.1379
MEM 53.132812 1581159037.2389
MEM 53.132812 1581159037.3399
MEM 53.132812 1581159037.4409
MEM 53.132812 1581159037.5420
MEM 53.132812 1581159037.6430
MEM 53.132812 1581159037.7439
MEM 53.132812 1581159037.8449
MEM 53.132812 1581159037.9459
MEM 53.132812 1581159038.0469
MEM 53.132812 1581159038.1480
MEM 53.132812 1581159038.2489
MEM 53.132812 1581159038.3500
MEM 53.132812 1581159038.4509
MEM 53.132812 1581159038.5520
MEM 53.132812 1581159038.6529
MEM 53.132812 1581159038.7540
MEM 53.132812 1581159038.8549
MEM 53.132812 1581159038.9559
MEM 53.132812 1581159039.0569
MEM 53.132812 1581159039.1579
MEM 53.132812 1581159039.2589
MEM 53.132812 1581159039.3599
MEM 53.132812 1581159039.4609
MEM 53.132812 1581159039.5619
MEM 53.132812 1581159039.6630
MEM 53.132812 1581159039.7640
MEM 53.132812 1581159039.8649
MEM 53.132812 1581159039.9659
MEM 53.132812 1581159040.0669
MEM 53.132812 1581159040.1680
MEM 53.132812 1581159040.2689
MEM 53.132812 1581159040.3700
MEM 53.132812 1581159040.4709
MEM 53.132812 1581159040.5719
MEM 53.132812 1581159040.6729
MEM 53.132812 1581159040.7739
MEM 53.132812 1581159040.8749
MEM 53.132812 1581159040.9759
MEM 53.132812 1581159041.0770
MEM 53.132812 1581159041.1779
MEM 53.132812 1581159041.2790
MEM 53.132812 1581159041.3800
MEM 53.132812 1581159041.4809
MEM 53.347656 1581159041.5819
MEM 53.347656 1581159041.6830
MEM 53.363281 1581159041.7839
MEM 53.363281 1581159041.8849
MEM 53.363281 1581159041.9860
MEM 53.363281 1581159042.0870
MEM 53.363281 1581159042.1879
MEM 53.363281 1581159042.2889
MEM 53.363281 1581159042.3899
MEM 53.363281 1581159042.4910
MEM 53.363281 1581159042.5919
MEM 53.363281 1581159042.6929
MEM 53.363281 1581159042.7939
MEM 53.363281 1581159042.8949
MEM 53.363281 1581159042.9960
MEM 53.363281 1581159043.0970
MEM 53.363281 1581159043.1979
MEM 53.363281 1581159043.2989
MEM 53.363281 1581159043.3999
MEM 53.363281 1581159043.5009
MEM 53.363281 1581159043.6019
MEM 53.363281 1581159043.7030
MEM 53.363281 1581159043.8039
MEM 53.363281 1581159043.9049
MEM 53.363281 1581159044.0059
MEM 53.363281 1581159044.1069
MEM 53.363281 1581159044.2079
MEM 53.363281 1581159044.3089
MEM 53.363281 1581159044.4100
MEM 53.363281 1581159044.5109
MEM 53.363281 1581159044.6119
MEM 53.363281 1581159044.7130
MEM 53.363281 1581159044.8139
MEM 53.363281 1581159044.9149
MEM 53.593750 1581159045.0159
MEM 53.593750 1581159045.1170
MEM 53.593750 1581159045.2179
MEM 53.613281 1581159045.3189
MEM 53.613281 1581159045.4200
MEM 53.613281 1581159045.5210
MEM 53.613281 1581159045.6219
MEM 53.613281 1581159045.7229
MEM 53.613281 1581159045.8240
MEM 53.613281 1581159045.9249
MEM 53.613281 1581159046.0259
MEM 53.613281 1581159046.1270
MEM 53.613281 1581159046.2279
MEM 53.613281 1581159046.3289
MEM 53.613281 1581159046.4299
MEM 53.613281 1581159046.5309
MEM 53.613281 1581159046.6319
MEM 53.613281 1581159046.7329
MEM 53.613281 1581159046.8340
MEM 53.613281 1581159046.9349
MEM 53.613281 1581159047.0359
MEM 53.613281 1581159047.1370
MEM 53.613281 1581159047.2379
MEM 53.613281 1581159047.3389
MEM 53.613281 1581159047.4399
MEM 53.863281 1581159047.5409
MEM 53.863281 1581159047.6419
MEM 53.863281 1581159047.7430
MEM 53.863281 1581159047.8440
MEM 53.863281 1581159047.9449
MEM 53.863281 1581159048.0459
MEM 53.863281 1581159048.1469
MEM 53.863281 1581159048.2480
MEM 53.863281 1581159048.3489
MEM 53.863281 1581159048.4499
MEM 53.863281 1581159048.5510
