CMDLINE /tmp/weasyperf/bin/python -m weasyprint samples/doc/doc.html samples/doc/doc.pdf
MEM 1.539062 1581158187.5879
MEM 24.171875 1581158187.6889
MEM 30.773438 1581158187.7899
MEM 37.183594 1581158187.8909
MEM 38.597656 1581158187.9919
MEM 40.449219 1581158188.0929
MEM 41.972656 1581158188.1939
MEM 43.722656 1581158188.2949
MEM 46.859375 1581158188.3959
MEM 51.632812 1581158188.4969
MEM 53.781250 1581158188.5979
MEM 55.281250 1581158188.6990
MEM 55.781250 1581158188.7999
MEM 56.023438 1581158188.9010
MEM 56.339844 1581158189.0019
MEM 57.343750 1581158189.1029
MEM 58.843750 1581158189.2039
MEM 60.902344 1581158189.3049
MEM 60.113281 1581158189.4059
MEM 61.144531 1581158189.5069
MEM 62.386719 1581158189.6079
MEM 63.417969 1581158189.7089
MEM 64.339844 1581158189.8099
MEM 65.367188 1581158189.9109
MEM 66.656250 1581158190.0120
MEM 68.203125 1581158190.1129
MEM 69.234375 1581158190.2139
MEM 70.523438 1581158190.3149
MEM 71.601562 1581158190.4159
MEM 72.773438 1581158190.5169
MEM 74.156250 1581158190.6179
MEM 75.441406 1581158190.7189
MEM 76.730469 1581158190.8199
MEM 77.761719 1581158190.9209
MEM 78.792969 1581158191.0220
MEM 80.148438 1581158191.1229
MEM 81.457031 1581158191.2239
MEM 82.601562 1581158191.3249
MEM 83.890625 1581158191.4259
MEM 84.921875 1581158191.5269
MEM 85.953125 1581158191.6279
MEM 86.960938 1581158191.7290
MEM 87.992188 1581158191.8299
MEM 89.023438 1581158191.9309
MEM 89.960938 1581158192.0319
MEM 90.957031 1581158192.1330
MEM 92.144531 1581158192.2339
MEM 93.121094 1581158192.3350
MEM 94.246094 1581158192.4359
MEM 99.523438 1581158192.5370
MEM 114.062500 1581158192.6379
MEM 125.148438 1581158192.7390
MEM 130.820312 1581158192.8399
MEM 131.562500 1581158192.9409
MEM 135.281250 1581158193.0419
MEM 137.617188 1581158193.1429
MEM 140.523438 1581158193.2439
MEM 141.808594 1581158193.3450
MEM 144.109375 1581158193.4460
MEM 146.230469 1581158193.5470
MEM 148.292969 1581158193.6479
MEM 150.097656 1581158193.7490
MEM 151.886719 1581158193.8499
MEM 153.578125 1581158193.9509
MEM 155.035156 1581158194.0520
MEM 156.128906 1581158194.1529
MEM 157.929688 1581158194.2539
MEM 158.792969 1581158194.3549
MEM 160.597656 1581158194.4559
MEM 161.628906 1581158194.5569
MEM 163.175781 1581158194.6579
MEM 164.722656 1581158194.7589
MEM 166.128906 1581158194.8600
MEM 168.250000 1581158194.9609
MEM 170.113281 1581158195.0619
MEM 172.011719 1581158195.1629
MEM 174.152344 1581158195.2639
MEM 175.867188 1581158195.3650
MEM 178.125000 1581158195.4659
MEM 180.187500 1581158195.5670
MEM 182.339844 1581158195.6679
MEM 184.398438 1581158195.7689
MEM 186.460938 1581158195.8699
MEM 188.640625 1581158195.9709
MEM 190.726562 1581158196.0719
MEM 191.417969 1581158196.1729
MEM 192.667969 1581158196.2739
MEM 194.667969 1581158196.3749
MEM 196.710938 1581158196.4760
MEM 197.226562 1581158196.5769
MEM 197.484375 1581158196.6779
MEM 197.484375 1581158196.7789
MEM 197.484375 1581158196.8799
MEM 197.484375 1581158196.9809
MEM 197.484375 1581158197.0819
MEM 197.343750 1581158197.1830
MEM 198.429688 1581158197.2839
MEM 198.933594 1581158197.3849
MEM 198.933594 1581158197.4860
MEM 198.933594 1581158197.5869
MEM 199.109375 1581158197.6879
MEM 199.109375 1581158197.7889
MEM 199.109375 1581158197.8899
MEM 199.109375 1581158197.9909
MEM 199.226562 1581158198.0919
MEM 199.226562 1581158198.1929
MEM 199.226562 1581158198.2939
MEM 199.226562 1581158198.3949
MEM 199.722656 1581158198.4960
MEM 199.722656 1581158198.5970
MEM 199.722656 1581158198.6979
MEM 199.722656 1581158198.7990
MEM 198.949219 1581158198.8999
